,iqr_x,duration_x,median_x,mad_x,max_x,mean_x,min_x,rms_x,std_x,iqr_y,duration_y,median_y,mad_y,max_y,mean_y,min_y,rms_y,std_y,iqr_z,duration_z,median_z,mad_z,max_z,mean_z,min_z,rms_z,std_z,iqr_m,duration_m,median_m,mad_m,max_m,mean_m,min_m,rms_m,std_m,user,label
38,0.219999998807907,300.0,0.0199999995529651,0.1099999956786632,1.0299999713897705,0.0308999991913636,-0.5399999618530273,0.2322304835281043,0.2301655654733584,0.3224999904632568,300.0,-0.0099999997764825,0.1549999956041572,0.6200000047683716,-0.0460666646187504,-0.9799999594688416,0.2716063253956278,0.2676711758965078,0.1424999944865703,300.0,0.0,0.0599999986588954,0.7299999594688416,0.0484333324680725,-0.239999994635582,0.1791582131232502,0.1724873260142701,0.26529013119102,300.0,0.2399942059863726,0.1293147194962719,1.5981864104184995,0.3064100859641282,0.0223606792751976,0.3997482442789821,0.2567323860045403,83,0.0
39,0.2300000004470347,300.0,0.0,0.089999996125698,0.3700000047683716,-0.0534333321948846,-0.6599999666213989,0.1929516298596172,0.185405529788175,0.2100000008940696,300.0,0.0099999997764825,0.109999993816018,0.6599999666213989,0.0467666652736564,-0.4599999785423279,0.1985908630653604,0.1930057250762953,0.0524999974295496,300.0,-0.0099999997764825,0.0299999993294476,0.1700000017881393,-0.0502999990433454,-0.5600000023841858,0.1292142899917485,0.1190220266770446,0.2965442744430457,300.0,0.1637059101957645,0.1210014218010629,0.8285529288464404,0.227786281755582,0.0,0.3055568606603346,0.2036624779888669,83,0.0
40,0.2924999929964542,300.0,0.0,0.1400000005960464,1.2599999904632568,0.00020000072817,-0.5899999737739563,0.2930460652690289,0.2930459970198684,0.2724999971687792,300.0,0.0099999997764825,0.1399999912828207,0.6200000047683716,-0.0011333333204189,-1.2300000190734863,0.2815989988421202,0.2815967182061418,0.112499996088445,300.0,0.0099999997764825,0.0499999988824129,1.0599999427795408,0.0019333330417672,-0.550000011920929,0.2173691112731295,0.2173605133390602,0.3291708824707468,300.0,0.2460673886323267,0.1279220748025206,1.9728912630980089,0.3474029927696358,0.0316227758948595,0.4608940475361062,0.3028770107963213,83,0.0
41,0.219999998807907,300.0,0.0,0.0999999940395355,0.9799999594688416,0.0351333324797451,-0.5999999642372131,0.2428318963783591,0.2402768795526898,0.2024999950081109,300.0,0.0,0.089999996125698,0.7199999690055847,-0.0572333330412705,-1.3899999856948853,0.345118814177106,0.3403400380325517,0.0799999982118606,300.0,0.0,0.0399999991059303,1.1100000143051147,0.033399999551475,-0.1899999976158142,0.1819267230339553,0.1788344837659531,0.3005458938128736,300.0,0.1842548022279376,0.1011704928431493,1.936620759997143,0.3118033911351014,0.0099999997764825,0.4595341753902482,0.3375652583253293,83,0.0
42,0.0799999963492154,300.0,0.0,0.0399999991059303,0.3100000023841858,-0.0023333332004646,-0.3999999761581421,0.1023653564012538,0.1023387597507969,0.069999998435378,300.0,0.0,0.0299999993294477,0.5899999737739563,0.0288333326826493,-0.1899999976158142,0.1285288522018875,0.1252529631375893,0.0299999993294476,300.0,0.0,0.0099999997764825,0.0999999940395355,-0.0128999996557831,-0.2199999988079071,0.0457711688568589,0.0439157136729427,0.1003248281117349,300.0,0.0651908932277613,0.0373360129802664,0.6989992649645145,0.1144354781891979,0.0,0.17056767553676,0.1264826204251914,83,0.0
43,0.1699999943375586,300.0,0.0049999998882412,0.0849999981001018,0.4099999964237213,0.0051333331751326,-0.7299999594688416,0.1595577165893769,0.159475119732606,0.1299999952316283,300.0,0.0,0.0599999986588954,0.550000011920929,0.0252333326327304,-0.3499999940395355,0.1417144975456906,0.1394499112185932,0.0799999963492154,300.0,0.0,0.0399999991059303,0.119999997317791,-0.0347333323707183,-0.5899999737739563,0.1191973121125132,0.114024536119526,0.1950255740803132,300.0,0.1571301185165531,0.086050815654379,0.8909545077811614,0.1963723302476709,0.0099999997764825,0.2444374417978788,0.1455595097057936,83,0.0
44,0.1849999912083147,300.0,0.0,0.0949999950826167,0.4899999797344208,-0.0002666665737827,-0.449999988079071,0.1537898957842052,0.1537896645885384,0.1524999979883431,300.0,0.0,0.0799999982118606,0.5299999713897705,-0.009699999851485,-0.7099999785423279,0.1530413848245326,0.1527336749767119,0.0924999965354799,300.0,0.0,0.0399999991059303,0.1700000017881393,0.0091999997446934,-0.1499999910593032,0.069060358185374,0.0684448177540841,0.1297713619516606,300.0,0.1695566447173872,0.0643927744163467,0.8339064394554142,0.19388480600206,0.0,0.2276891095046479,0.1193776050545625,83,0.0
45,0.1399999931454657,300.0,0.0099999997764825,0.069999998435378,0.239999994635582,0.0145666663659115,-0.2299999892711639,0.1026336498935584,0.101594676639368,0.1299999952316283,300.0,0.0099999997764825,0.0600000005215407,0.5199999809265137,0.0205666659772396,-0.5,0.136263221799651,0.1347021821122491,0.0499999988824128,300.0,0.0,0.0299999993294477,0.1799999922513961,-0.0018333332799375,-0.1599999964237213,0.0489523563217613,0.0489180138449769,0.1202222520690226,300.0,0.1298039743985614,0.0562630274515944,0.5262128658003074,0.1517642863827895,0.0099999997764825,0.1774758149583968,0.0920068816658283,83,0.0
46,0.1399999931454657,300.0,0.0,0.0700000002980232,0.3700000047683716,0.0091666663251817,-0.4099999964237213,0.1329774386237552,0.132661114918492,0.1949999965727328,300.0,0.0,0.0999999940395355,0.6800000071525574,-0.0010333328756193,-0.4899999797344208,0.1974681353156881,0.1974654316284829,0.069999998435378,300.0,0.0,0.0299999993294477,0.2199999988079071,-0.0019666664799054,-0.209999993443489,0.0685784204606605,0.0685502149948193,0.1990322854863983,300.0,0.1753567189435513,0.0970553237996885,0.7184706011744534,0.2035493311099619,0.0,0.2477491945514024,0.1412350282527522,83,0.0
47,0.1499999947845934,300.0,0.0099999997764825,0.0699999984353781,0.4599999785423279,0.0058333329856395,-0.5199999809265137,0.1426873006553681,0.1425680118210044,0.2224999964237212,300.0,-0.0249999994412064,0.1149999955669044,0.6299999952316284,-0.0623999984376132,-0.7400000095367432,0.2248347482630825,0.2160020930952048,0.0699999965727328,300.0,0.0,0.0299999993294477,0.6399999856948853,0.0467999989166855,-0.1599999964237213,0.1453409749855091,0.1375999967701184,0.2278315862696556,300.0,0.1587447585332236,0.0887447600978456,0.912195133577185,0.2320553205163468,0.0,0.3033716018426535,0.1954089481693022,83,0.0
