,iqr_x,duration_x,median_x,mad_x,max_x,mean_x,min_x,rms_x,std_x,iqr_y,duration_y,median_y,mad_y,max_y,mean_y,min_y,rms_y,std_y,iqr_z,duration_z,median_z,mad_z,max_z,mean_z,min_z,rms_z,std_z,iqr_m,duration_m,median_m,mad_m,max_m,mean_m,min_m,rms_m,std_m,user,label
148,1.489999771118164,300.0,-5.569999694824219,0.744999885559082,-3.9700000286102295,-5.6333998759587605,-7.75,5.707780288975156,0.9184561311032458,1.0899999141693115,300.0,2.759999990463257,0.5399999618530273,4.5,2.833333267768224,1.5,2.92150696329116,0.7123380730499876,1.3700003623962402,300.0,7.259999752044678,0.6800003051757812,9.529999732971191,7.305766496658325,4.889999866485597,7.372312337626282,0.988314271788807,1.7555703991343758,300.0,9.751598545739895,0.8692372896905249,11.867893497668671,9.713185270309026,7.5317593156234866,9.770616560242692,1.0578184494234115,49,0.0
149,2.2600000500679016,300.0,-5.150000095367432,1.0500001907348633,0.3100000023841858,-4.378299912319829,-7.099999904632568,4.876886644274469,2.148141806046069,0.9650000333786012,300.0,2.8999998569488525,0.4850000143051152,4.539999961853027,2.8403999320666,1.079999923706055,2.929057117635991,0.7151949554423009,2.37000036239624,300.0,7.929999828338622,1.1650002002716064,12.799999237060549,8.078166491190592,4.809999942779541,8.241171803296131,1.6309932041699848,1.6660366324256604,300.0,10.015361259608929,0.8461068063631805,13.311591921545329,9.937326021317006,6.7667272806396825,10.014005773461484,1.2368763790192845,49,0.0
150,0.7749999761581421,300.0,-0.0099999997764825,0.3899999950081109,1.9299999475479128,0.0111666650138795,-1.75,0.752727690667754,0.7526448577453231,0.7300000190734868,300.0,2.8299999237060547,0.3249999284744262,4.119999885559082,2.9198665964603423,1.0599999427795408,2.974322708254943,0.5665462308727456,1.385000228881836,300.0,9.099999904632568,0.7000002861022949,12.289999961853027,9.137299812634788,6.359999656677246,9.21171975594332,1.1685602235489574,1.3152389200267915,300.0,9.56400174081735,0.6688820510005975,12.44787928442967,9.650018827309028,7.092115029922226,9.709221153685576,1.0705662257687654,49,0.0
151,0.8899999856948853,300.0,0.1899999976158142,0.4449999928474426,1.9499999284744265,0.2150666590966284,-1.350000023841858,0.7286119029452511,0.6961477122410981,0.7599999904632568,300.0,3.299999952316284,0.3799998760223388,4.710000038146973,3.243966595729192,1.7300000190734863,3.2961313468765634,0.5840912442893375,1.9850003719329836,300.0,9.199999809265137,0.989999771118164,12.019999504089355,9.166399779319764,6.71999979019165,9.247316863630312,1.220649115048277,2.081714644941448,300.0,9.847847074699215,1.025589218518938,12.547385687142995,9.7699223765125,7.545256532146702,9.844197597435626,1.2069975535508353,49,0.0
152,1.1599999368190763,300.0,0.1899999976158142,0.5949999839067459,2.1199998855590816,0.1768333272573848,-1.6399999856948853,0.8866744747956341,0.8688622437562793,0.9650000333786012,300.0,3.5299999713897705,0.4900000095367431,6.319999694824219,3.6558332594235736,2.440000057220459,3.734363281149297,0.7618085684005896,1.6500003337860107,300.0,8.96999979019165,0.7850003242492685,11.809999465942385,9.14699979464213,6.6599998474121085,9.22574109986446,1.2027857658557222,1.661398084961066,300.0,9.862281365638491,0.8511159337661054,12.3738994055161,9.92942593421946,7.711017862394739,9.992295010735951,1.1191336821080051,49,0.0
153,1.2599999606609344,300.0,-1.1999999284744265,0.4700000286102292,0.5,-1.03446664367492,-5.190000057220459,1.3177047933299622,0.8162258789628667,1.0949999690055845,300.0,3.3499999046325684,0.4950000047683713,5.170000076293945,3.5234666061401367,2.190000057220459,3.597578478312894,0.7264667804073546,0.7899999618530273,300.0,8.920000076293945,0.4100003242492676,11.15999984741211,8.98419981320699,7.329999923706055,9.009391616788823,0.6732689069281224,0.7705131944656589,300.0,9.773521946709817,0.3775788947153211,12.815759643829669,9.769724178470776,8.377266819559509,9.790201945549928,0.6328851485483844,49,0.0
154,1.25,300.0,-0.324999988079071,0.6050000190734863,1.1699999570846558,-0.3234999934770167,-4.139999866485597,1.0029979832759486,0.9493959704338282,0.985000014305114,300.0,3.909999847412109,0.4999999999999995,5.989999771118164,3.9823665912946073,1.8999999761581416,4.059321504155731,0.7866685494169188,0.9549999237060548,300.0,8.799999713897705,0.4800000190734863,10.889999389648438,8.83466647942861,7.049999713897705,8.864619488018421,0.728111848974084,0.8743530509100115,300.0,9.709607970112184,0.4468670613435499,12.517731213317028,9.77534660047062,8.297824719190558,9.801304744569098,0.7128629156999319,49,0.0
155,2.237499952316284,300.0,-0.1899999901652335,1.1199999526143074,2.3499999046325684,-0.2927333286156257,-3.0299999713897705,1.3846982496909754,1.353401803240585,1.4850000143051147,300.0,3.3999998569488525,0.845000028610229,6.190000057220459,3.3748666042089464,0.75,3.59293717713047,1.232669040173171,2.3149995803833017,300.0,9.00499963760376,1.1449997425079357,12.289999961853027,9.089266459147137,6.259999752044678,9.202412732865934,1.4386227235227351,2.172717081012255,300.0,9.894808699969673,1.080690509016395,12.837799630142284,9.883135214960303,7.287290074719174,9.97551938033888,1.3544833813406982,49,0.0
156,1.209999978542328,300.0,0.3100000023841858,0.6349999904632568,3.139999866485596,0.3241333239773909,-1.919999957084656,1.1560077570221523,1.109635761222013,1.1349999308586125,300.0,2.9500000476837163,0.5899999141693111,4.369999885559082,2.935233260989189,0.699999988079071,3.049738328026529,0.8278342666360337,2.2949998378753644,300.0,9.630000114440918,1.0,13.25999927520752,9.332466479937237,6.339999675750732,9.447547005526204,1.470106738463248,2.254861798109161,300.0,10.102566119610673,1.075718110685358,13.329327841107556,9.896240522723655,7.175903803453853,9.99466869012458,1.3992232637284303,49,0.0
157,1.8149999380111692,300.0,-0.1099999994039535,0.9099999517202376,4.549999713897705,0.1206666647518674,-2.2300000190734863,1.4388939874749729,1.433825464695507,0.699999868869781,300.0,3.119999885559082,0.3799998760223388,4.460000038146973,3.092199931939443,1.9399999380111688,3.1345622072944908,0.5135949885976442,1.612500190734865,300.0,9.300000190734863,0.8199996948242188,11.34999942779541,9.246566481590271,7.009999752044678,9.309280897833505,1.0787581454149384,1.5778852778749748,300.0,9.929800713929067,0.7927346745184618,11.856449058747936,9.873691324533262,7.744946561355642,9.927668758241197,1.033840703974712,49,0.0
